LIMIT_BAL,EDUCATION,MARRIAGE,AGE,max_delay,mean_delay,n_months_delayed,avg_bill_amt,avg_pay_amt,payment_to_bill_ratio,credit_utilization,bill_trend,default
300000,2,1,39,-1,-1.6666666666666667,0,5260.5,275.8333333333333,0.05243315169180079,0.017535,-4372.428571428572,0
130000,2,2,32,0,0.0,0,51505.5,11666.666666666666,0.226512293145738,0.39619615384615386,13227.057142857142,0
80000,1,2,33,2,2.0,6,69390.5,2416.6666666666665,0.03482697000557231,0.86738125,1530.2,1
120000,1,2,34,2,0.3333333333333333,1,20066.166666666668,1697.0,0.0845695111214472,0.16721805555555558,-6499.8,0
140000,1,2,32,0,0.0,0,110791.16666666667,4747.5,0.04285082467341007,0.7913654761904763,-13797.057142857142,1
220000,1,2,48,2,0.3333333333333333,1,122169.16666666667,6483.333333333333,0.053068418697545486,0.555314393939394,3697.8,0
70000,2,2,32,0,0.0,0,71689.83333333333,13940.666666666666,0.19445761844980705,1.0241404761904762,-7835.742857142857,1
20000,3,2,45,0,0.0,0,8634.166666666666,650.0,0.075280855499363,0.4317083333333333,-3437.114285714286,0
200000,1,1,49,1,-0.6666666666666666,1,338.8333333333333,1228.0,3.622418879056047,0.0016941666666666665,103.8,0
20000,2,1,31,2,1.8333333333333333,6,7883.333333333333,733.3333333333334,0.09302128919050337,0.39416666666666667,620.5714285714286,1
510000,1,2,32,0,0.0,0,61535.5,2416.6666666666665,0.039272616964687146,0.1206578431372549,-918.1428571428571,0
450000,1,2,34,2,0.0,2,24155.666666666668,15607.833333333334,0.646131024252251,0.05367925925925926,315.54285714285714,0
50000,2,1,34,0,0.0,0,34025.333333333336,1733.3333333333333,0.050942185517724455,0.6805066666666667,-7986.571428571428,0
120000,2,3,48,0,-0.3333333333333333,0,28454.5,4406.833333333333,0.15487207722224824,0.23712083333333334,-22367.114285714284,0
50000,3,1,45,1,-1.5,1,0.0,0.0,0.0,0.0,0.0,1
280000,2,2,31,0,-1.0,0,1556.1666666666667,9839.0,5.0,0.005557738095238096,-836.4857142857143,0
30000,1,2,33,4,2.5,6,22872.166666666668,1000.0,0.043720943789439935,0.7624055555555556,661.0571428571428,1
20000,2,1,35,2,0.8333333333333334,3,6817.333333333333,615.0,0.09020902090209021,0.34086666666666665,590.8,0
80000,2,1,42,0,0.0,0,57644.333333333336,2388.6666666666665,0.04143789375684873,0.7205541666666667,-5186.5142857142855,0
120000,2,1,45,0,0.0,0,36840.0,1271.5,0.034513958948792306,0.307,-6896.057142857143,0
370000,2,1,38,0,0.0,0,190414.66666666666,7583.333333333333,0.03982532873401844,0.5146342342342342,2008.9714285714285,0
50000,2,2,45,0,0.0,0,20473.333333333332,2033.3333333333333,0.09931537515975937,0.40946666666666665,-3103.4857142857145,0
20000,3,2,39,0,0.0,0,17488.666666666668,3950.6666666666665,0.22589652444893407,0.8744333333333334,-2075.0857142857144,0
160000,2,1,36,0,0.0,0,63653.333333333336,3366.6666666666665,0.052890519243508474,0.39783333333333337,1807.7714285714285,0
170000,3,2,44,0,0.0,0,157369.83333333334,11934.333333333334,0.07583613988265446,0.9257049019607844,-7589.857142857143,0
100000,2,2,36,0,-0.6666666666666666,0,1831.5,866.6666666666666,0.4731574158325751,0.018315,-751.6285714285714,0
210000,1,1,42,-1,-1.0,0,3518.1666666666665,3362.6666666666665,0.9557555660824254,0.016753174603174603,134.6,0
100000,3,2,32,0,-0.3333333333333333,0,35616.666666666664,11746.333333333334,0.32979724006906846,0.35616666666666663,-3718.8571428571427,0
230000,1,1,33,0,0.0,0,204276.0,7214.166666666667,0.03531575310221375,0.8881565217391304,-7402.742857142857,1
240000,1,1,38,3,0.3333333333333333,2,2837.5,1287.0,0.4535416421942911,0.011822916666666667,-807.8,0
240000,3,2,36,0,0.0,0,100131.33333333333,7500.0,0.07490150452155415,0.4172138888888889,-18846.285714285714,0
50000,2,3,48,2,1.6666666666666667,5,44872.833333333336,2183.3333333333335,0.048655836100401875,0.8974566666666667,753.5142857142857,1
80000,2,1,46,0,0.0,0,66610.83333333333,2673.6666666666665,0.04013851566057658,0.8326354166666666,-7714.142857142857,0
50000,3,2,41,0,0.0,0,50446.0,2183.3333333333335,0.04328046068911744,1.00892,-11107.028571428571,0
50000,2,1,36,0,0.0,0,26590.166666666668,1203.1666666666667,0.04524827318198343,0.5318033333333334,-5601.285714285715,0
440000,1,2,37,0,0.0,0,217984.5,28995.166666666668,0.13301470745648777,0.49541931818181817,-11229.57142857143,0
220000,3,2,42,0,0.0,0,38508.333333333336,5666.666666666667,0.14715365871604105,0.1750378787878788,4282.857142857143,0
70000,1,2,30,0,-0.16666666666666666,0,13732.166666666666,4246.666666666667,0.3092458188703061,0.19617380952380953,3244.714285714286,0
240000,1,2,32,-2,-2.0,0,3155.6666666666665,3156.8333333333335,1.0003168735146555,0.013148611111111111,1.0857142857142856,0
360000,3,2,42,0,0.0,0,33257.333333333336,6023.0,0.18110200706607532,0.0923814814814815,-5237.2,0
360000,1,2,32,-2,-2.0,0,8123.5,6659.5,0.8197652948176111,0.022565277777777778,-743.1714285714286,0
80000,1,2,33,2,-0.16666666666666666,1,89793.83333333333,2783.3333333333335,0.030996874327163654,1.1224229166666666,-57111.57142857143,0
30000,2,2,36,2,1.1666666666666667,4,14543.666666666666,1000.0,0.06875766361459038,0.4847888888888889,579.3142857142857,1
160000,2,2,37,2,0.8333333333333334,3,95567.0,3114.6666666666665,0.032591388604524214,0.59729375,-2193.1428571428573,1
150000,2,2,39,2,0.3333333333333333,1,128936.16666666667,3433.8333333333335,0.026632007011212253,0.8595744444444445,-15285.228571428572,1
100000,2,2,30,0,0.0,0,49472.333333333336,2500.0,0.050533124463085555,0.49472333333333335,-241.31428571428572,0
70000,2,2,33,8,5.166666666666667,6,36031.833333333336,2833.3333333333335,0.07863380698638248,0.5147404761904762,1822.2,0
300000,2,2,35,0,0.0,0,203036.33333333334,16835.833333333332,0.08292023027058353,0.6767877777777778,-22996.342857142856,0
90000,2,1,39,2,2.0,6,30304.5,1850.0,0.061046703478012186,0.33671666666666666,1037.4,1
800000,1,2,46,-1,-1.5,0,4333.333333333333,7840.0,1.8091611861082266,0.005416666666666666,-597.8285714285714,0
360000,2,2,40,0,-0.16666666666666666,0,37455.333333333336,12565.666666666666,0.3354825504042575,0.1040425925925926,-489.37142857142857,0
90000,2,1,41,2,0.8333333333333334,3,88189.83333333333,3096.5,0.03511169066787618,0.979887037037037,1400.0857142857142,1
300000,3,2,43,0,0.0,0,259169.0,11166.666666666666,0.043086401095809364,0.8638966666666666,-24735.085714285713,1
30000,3,1,46,2,0.5,2,20598.333333333332,1024.8333333333333,0.049752813716209106,0.6866111111111111,693.6,1
50000,2,2,37,0,0.0,0,48352.666666666664,1913.5,0.03957368923572214,0.9670533333333333,52.68571428571428,0
110000,2,1,30,3,1.5,4,62407.5,3583.3333333333335,0.05741815909370109,0.5673409090909091,2361.6857142857143,1
80000,1,2,37,0,0.0,0,165758.83333333334,5750.0,0.0346889158356409,2.0719854166666667,4049.4,0
140000,2,1,31,2,0.6666666666666666,2,121436.66666666667,4810.666666666667,0.039614559558398675,0.8674047619047619,-10730.457142857143,0
50000,2,1,44,0,0.0,0,21942.833333333332,867.1666666666666,0.03951905695058409,0.4388566666666666,-7741.8,0
20000,3,2,40,2,0.6666666666666666,2,14053.166666666666,955.0,0.06795540796963948,0.7026583333333333,-76.2,0
50000,3,2,46,0,0.0,0,36459.833333333336,1363.8333333333333,0.03740628999817151,0.7291966666666667,-7023.685714285714,0
50000,1,2,34,1,-1.5,1,0.0,0.0,0.0,0.0,0.0,0
130000,2,1,48,3,2.5,6,126064.5,4226.5,0.03352644410011793,0.9697269230769231,2869.7428571428572,1
90000,2,1,45,2,0.3333333333333333,1,43816.833333333336,1719.6666666666667,0.03924656335820952,0.48685370370370373,-2127.2285714285713,0
30000,3,1,44,-2,-2.0,0,363.3333333333333,0.0,0.0,0.01211111111111111,-311.42857142857144,0
50000,2,1,49,0,0.0,0,34316.5,3583.3333333333335,0.10441962117532783,0.68633,-264.0285714285714,1
170000,1,1,39,-2,-2.0,0,150.83333333333334,150.83333333333334,0.9988962472406181,0.0008872549019607844,-25.857142857142858,0
290000,1,2,31,2,0.3333333333333333,1,30816.333333333332,1436.3333333333333,0.046609229903893476,0.10626321839080459,-7602.057142857143,1
20000,3,1,47,0,0.0,0,9137.5,665.5,0.07283040893006967,0.456875,-2450.542857142857,0
180000,1,2,38,2,1.0,3,119622.5,5216.666666666667,0.04360934939866469,0.6645694444444444,-1739.1142857142856,1
360000,1,1,35,1,-1.5,1,396.0,396.0,0.9995793016407236,0.0011,0.0,0
20000,3,2,31,0,0.0,0,10689.833333333334,4685.0,0.4382600561272217,0.5344916666666667,23.114285714285767,0
140000,2,2,33,0,0.0,0,103139.83333333333,2833.3333333333335,0.027470751729041433,0.7367130952380953,-58481.114285714284,0
90000,2,1,34,0,0.0,0,56904.166666666664,3031.1666666666665,0.053267765196557966,0.6322685185185185,1843.9142857142858,0
120000,2,1,40,0,0.0,0,38946.833333333336,2166.6666666666665,0.05563115687130374,0.32455694444444444,1271.2285714285715,0
160000,1,1,31,-1,-1.0,0,14232.833333333334,11132.0,0.7821260451064428,0.08895520833333334,-2277.2285714285713,0
280000,2,1,32,2,2.0,6,209260.33333333334,6916.666666666667,0.033052901367752956,0.7473583333333333,2461.714285714286,1
500000,1,1,46,-1,-1.1666666666666667,0,2383.6666666666665,2388.3333333333335,1.0018877158638049,0.004767333333333333,-611.7714285714286,0
100000,2,2,38,2,0.16666666666666666,1,46101.666666666664,2965.3333333333335,0.06432137550567403,0.46101666666666663,-21845.885714285716,1
160000,3,2,31,0,0.0,0,110903.16666666667,4798.666666666667,0.0432689128670614,0.6931447916666666,1690.942857142857,0
20000,2,1,42,0,0.0,0,17014.833333333332,1317.8333333333333,0.0774512684885885,0.8507416666666666,1089.1714285714286,0
400000,1,2,39,2,2.0,6,51476.166666666664,2233.3333333333335,0.04338563352738151,0.12869041666666667,951.2285714285714,0
30000,2,1,45,4,2.8333333333333335,6,29564.666666666668,989.1666666666666,0.03345754246317415,0.985488888888889,48.57142857142857,0
50000,3,1,47,0,-0.5,0,12281.333333333334,5361.666666666667,0.43656448045162777,0.2456266666666667,4511.885714285714,0
70000,2,2,40,2,0.5,2,52272.166666666664,3939.3333333333335,0.07536172736374246,0.7467452380952381,-15867.285714285714,0
110000,2,1,42,2,1.1666666666666667,4,47351.333333333336,2165.8333333333335,0.045739487309448136,0.43046666666666666,1029.8857142857144,0
50000,2,2,44,0,0.0,0,52818.666666666664,3082.5,0.05835986532581497,1.0563733333333334,-7756.571428571428,0
170000,2,1,40,-1,-1.0,0,3146.0,3947.0,1.2545425650262223,0.018505882352941178,-460.9714285714286,0
30000,1,1,33,0,0.0,0,24234.0,1101.3333333333333,0.045445479866579555,0.8078,-4130.0,0
50000,3,1,29,0,-0.5,0,5290.666666666667,957.0,0.1808788785635533,0.10581333333333334,-2264.7428571428572,0
50000,2,2,30,2,-0.5,2,260.0,0.0,0.0,0.0052,-178.28571428571428,1
90000,3,1,44,1,-1.5,1,0.0,0.0,0.0,0.0,0.0,1
110000,2,1,40,2,0.3333333333333333,1,33906.333333333336,1380.5,0.04071490717119136,0.308239393939394,846.1714285714286,0
240000,2,2,46,0,0.0,0,51826.666666666664,3000.0,0.05788507240457807,0.21594444444444444,1727.7142857142858,0
360000,3,1,42,-2,-2.0,0,2295.1666666666665,3195.0,1.3919546906767355,0.006375462962962962,377.51428571428573,0
290000,2,2,45,0,0.0,0,183451.33333333334,44957.333333333336,0.24506386338260158,0.6325908045977012,-3089.542857142857,0
180000,1,1,39,-1,-1.5,0,1791.1666666666667,944.6666666666666,0.527353926311872,0.009950925925925926,-1211.8,0
180000,2,1,43,0,0.0,0,135333.33333333334,9511.833333333334,0.07028439620148251,0.7518518518518519,-9754.628571428571,0
50000,2,2,43,0,0.0,0,45041.0,1740.0,0.038631326157182136,0.90082,-1231.8285714285714,0
500000,1,2,47,0,-1.1666666666666667,0,12831.5,9742.166666666666,0.7592284712300299,0.025663,-2944.885714285714,0
50000,2,1,35,2,0.6666666666666666,2,7863.166666666667,866.6666666666666,0.11021619330224672,0.15726333333333334,596.8285714285714,1
50000,3,1,37,5,2.3333333333333335,4,51430.5,0.0,0.0,1.02861,-946.1428571428571,0
400000,1,2,32,0,-0.6666666666666666,0,8101.666666666667,5641.166666666667,0.6962827343605357,0.020254166666666667,2934.457142857143,0
240000,2,1,34,0,0.0,0,188033.66666666666,6677.666666666667,0.035513112445189385,0.783473611111111,-24358.22857142857,0
150000,2,1,31,0,-0.3333333333333333,0,92199.0,29383.166666666668,0.31869232368333045,0.61466,20158.342857142856,0
50000,3,2,31,3,2.1666666666666665,6,19258.0,1604.6666666666667,0.0833239578014522,0.38516,1548.6857142857143,1
150000,1,1,34,1,-0.6666666666666666,1,1541.8333333333333,2070.5,1.3427367055771724,0.010278888888888888,548.7142857142857,0
50000,3,1,41,2,0.3333333333333333,1,7200.833333333333,1909.5,0.26517150395778366,0.14401666666666665,-865.8,1
360000,1,2,40,-1,-1.0,0,2823.3333333333335,2607.1666666666665,0.9233811463313853,0.007842592592592594,-290.2857142857143,0
100000,1,1,38,2,1.6666666666666667,5,75790.83333333333,3066.6666666666665,0.040462148100258166,0.7579083333333333,1032.8857142857144,1
30000,2,2,44,2,0.6666666666666666,2,35748.166666666664,1612.3333333333333,0.04510233577322952,1.1916055555555556,-2930.1428571428573,0
260000,1,2,36,-2,-2.0,0,3806.0,3333.3333333333335,0.875771773875728,0.014638461538461538,-2927.714285714286,0
140000,2,1,29,2,0.3333333333333333,1,130615.5,6056.833333333333,0.04637141537385765,0.9329678571428571,-6685.571428571428,0
30000,3,1,48,-1,-1.0,0,1261.0,1261.0,0.9998678472313995,0.04203333333333333,0.0,0
60000,2,2,36,2,2.0,6,50800.333333333336,2083.3333333333335,0.041010095044996274,0.8466722222222223,1019.3714285714286,1
10000,2,2,29,2,1.5,5,7091.166666666667,1166.6666666666667,0.16452007144871675,0.7091166666666667,-753.9714285714285,0
110000,3,2,34,2,2.0,6,83624.83333333333,2939.3333333333335,0.03514897857498754,0.7602257575757575,-1461.5714285714287,1
40000,1,2,34,2,0.6666666666666666,2,39257.333333333336,1742.8333333333333,0.04439491392302957,0.9814333333333334,-37.714285714285715,1
50000,3,1,47,2,0.3333333333333333,1,34827.333333333336,1261.5,0.0362213767855861,0.6965466666666668,-7790.171428571429,1
50000,2,2,40,0,0.0,0,46733.5,3342.1666666666665,0.0715151817747377,0.93467,920.7714285714286,0
350000,2,2,32,0,0.0,0,209403.83333333334,8376.0,0.03999923592672537,0.5982966666666667,-8267.914285714285,1
450000,1,2,34,0,0.0,0,220944.5,17356.333333333332,0.07855511334662978,0.4909877777777778,-12140.657142857142,0
50000,2,2,42,0,0.0,0,39434.0,2917.1666666666665,0.07397561336404557,0.78868,-7074.742857142857,0
170000,3,1,39,0,0.0,0,52873.0,1831.3333333333333,0.034636346729122205,0.3110176470588235,-1854.8,0
100000,2,1,41,2,0.5,2,74505.0,2759.8333333333335,0.03704217380897522,0.74505,-6012.571428571428,0
140000,1,1,36,0,0.0,0,42390.333333333336,2050.1666666666665,0.0483638236554574,0.30278809523809525,1084.1714285714286,0
250000,1,2,29,2,0.16666666666666666,3,1760.6666666666667,1350.6666666666667,0.7670610506389021,0.007042666666666667,-60.68571428571428,0
130000,1,2,29,1,-1.5,1,0.0,0.0,0.0,0.0,0.0,0
130000,2,2,33,2,0.3333333333333333,3,1011.0,452.1666666666667,0.44717323223998684,0.007776923076923077,-393.25714285714287,0
360000,3,1,36,-2,-2.0,0,551.5,517.5,0.9380664652567976,0.0015319444444444445,-86.54285714285714,1
270000,2,1,39,0,-1.0,0,9378.166666666666,5184.0,0.5527634618802204,0.034733950617283946,-4948.2,0
140000,2,1,40,2,0.3333333333333333,1,124892.66666666667,5620.333333333333,0.04500124773639267,0.8920904761904762,-6879.4857142857145,0
150000,2,2,32,0,0.0,0,105060.33333333333,3553.0,0.03381860927751153,0.7004022222222221,-15383.828571428572,0
200000,1,2,33,0,-0.8333333333333334,0,64669.833333333336,36530.666666666664,0.5648780990670584,0.3233491666666667,42810.77142857143,0
280000,1,1,34,0,0.0,0,184620.0,5761.166666666667,0.031205511135024074,0.6593571428571429,-26243.885714285716,0
80000,3,2,35,2,0.3333333333333333,1,70922.66666666667,9333.166666666666,0.13159607742687474,0.8865333333333334,-9730.0,1
240000,3,2,40,0,0.0,0,237394.66666666666,45139.5,0.19014525028275678,0.9891444444444444,-1660.057142857143,0
20000,1,2,42,3,2.6666666666666665,6,1050.0,0.0,0.0,0.0525,0.0,1
300000,1,1,38,0,0.0,0,80075.83333333333,7361.166666666667,0.09192725244351199,0.26691944444444443,-15478.314285714287,0
250000,1,2,41,3,1.0,4,553.1666666666666,233.33333333333334,0.42168674698795183,0.0022126666666666666,-44.48571428571429,1
50000,1,2,49,0,0.0,0,23588.333333333332,4136.666666666667,0.17536794059252037,0.47176666666666667,-3531.6,1
50000,3,1,41,2,1.3333333333333333,4,41197.5,8316.666666666666,0.20187227431974303,0.82395,6725.5142857142855,0
30000,2,2,39,4,2.8333333333333335,6,26074.333333333332,881.3333333333334,0.033800584223411125,0.8691444444444444,534.9142857142857,1
240000,1,1,38,2,-0.6666666666666666,2,416.6666666666667,0.0,0.0,0.0017361111111111112,-357.14285714285717,1
200000,2,1,40,3,1.5,4,168685.16666666666,7028.333333333333,0.041665349289406704,0.8434258333333333,3528.1428571428573,1
50000,1,2,39,0,0.0,0,57007.666666666664,8481.5,0.1487777995421682,1.1401533333333334,-77.88571428571429,0
210000,1,2,38,-1,-1.5,0,2413.6666666666665,2850.8333333333335,1.1810398398121935,0.011493650793650794,1988.857142857143,0
280000,1,1,42,1,-1.5,1,0.0,0.0,0.0,0.0,0.0,0
200000,3,2,33,0,-0.16666666666666666,0,137580.83333333334,7444.5,0.05410994250659611,0.6879041666666668,-45097.0,0
300000,2,1,41,0,0.0,0,106805.83333333333,19334.166666666668,0.1810213533571772,0.35601944444444444,-16753.685714285715,0
420000,1,2,36,2,0.5,3,19199.166666666668,18931.333333333332,0.9860411819854856,0.04571230158730159,-3796.942857142857,0
350000,1,2,34,0,0.0,0,189336.66666666666,8988.666666666666,0.047474474503552314,0.5409619047619048,-30301.657142857144,0
120000,3,1,43,3,2.1666666666666665,6,44698.0,2159.8333333333335,0.04832040091129763,0.37248333333333333,1210.2285714285715,1
110000,2,1,48,2,1.3333333333333333,4,69515.83333333333,2735.3333333333335,0.03934825555747358,0.6319621212121211,1387.0,1
20000,1,2,31,1,-1.1666666666666667,1,25.0,25.0,0.9933774834437086,0.00125,-12.857142857142858,0
100000,1,2,32,0,0.0,0,72988.16666666667,2953.1666666666665,0.04046080423812025,0.7298816666666668,-2425.0,0
240000,1,1,36,-2,-2.0,0,0.0,0.0,0.0,0.0,0.0,1
130000,4,2,37,0,0.0,0,21874.0,1285.0,0.058745095051240044,0.16826153846153846,-102.68571428571428,0
170000,1,2,48,0,-0.16666666666666666,0,59382.666666666664,59331.333333333336,0.999132745995616,0.34930980392156863,45360.62857142858,0
60000,2,1,42,2,1.6666666666666667,5,6790.333333333333,845.0,0.12443855386201311,0.11317222222222222,594.5714285714286,1
200000,3,1,42,2,0.3333333333333333,1,138837.33333333334,5870.5,0.042283244800576214,0.6941866666666667,-7912.685714285714,0
210000,2,1,48,0,0.0,0,144546.0,22202.5,0.15360144452118527,0.6883142857142858,-15615.771428571428,0
100000,2,2,35,0,0.0,0,82635.83333333333,3086.8333333333335,0.037354583151814384,0.8263583333333333,-9101.514285714286,0
380000,1,1,37,0,0.0,0,74118.66666666667,4288.166666666667,0.057855290940449236,0.19504912280701756,-5823.942857142857,0
240000,1,2,38,2,0.16666666666666666,1,3183.5,2557.5,0.8033190241859491,0.013264583333333333,-929.6857142857143,0
150000,2,2,33,2,1.3333333333333333,4,55523.333333333336,2416.6666666666665,0.043525113990772676,0.37015555555555557,538.9142857142857,0
60000,2,2,35,2,0.3333333333333333,1,36874.5,1647.1666666666667,0.044669330344229104,0.614575,693.1142857142858,0
350000,2,1,37,0,0.0,0,243917.66666666666,18272.0,0.0749104719007152,0.696907619047619,13364.685714285713,0
300000,1,1,33,-1,-1.1666666666666667,0,308.3333333333333,266.6666666666667,0.864397622906537,0.0010277777777777776,-136.28571428571428,0
160000,3,1,42,0,-0.16666666666666666,0,77332.33333333333,10804.333333333334,0.13971271242147007,0.4833270833333333,-1853.7142857142858,0
130000,1,2,37,0,0.0,0,69866.33333333333,2639.8333333333335,0.03778396417930386,0.5374333333333333,-13806.685714285713,0
50000,3,2,38,0,-0.6666666666666666,0,2656.1666666666665,381.3333333333333,0.14355628058727568,0.05312333333333333,-1256.2571428571428,0
270000,2,1,40,0,0.0,0,47125.833333333336,2539.8333333333335,0.05389452390046542,0.17454012345679012,1629.4571428571428,1
90000,1,2,36,2,0.3333333333333333,1,62812.166666666664,1673.1666666666667,0.026637549950381294,0.6979129629629629,-8526.371428571429,0
240000,1,1,37,-2,-2.0,0,31810.166666666668,31890.833333333332,1.002530624220641,0.13254236111111112,-3847.8571428571427,0
450000,1,1,45,0,0.0,0,143591.5,6014.5,0.041886135453543034,0.3190922222222222,-19194.77142857143,0
280000,1,2,36,2,-0.5,1,4192.166666666667,2587.8333333333335,0.6172775701677665,0.01497202380952381,-1157.4571428571428,1
270000,1,1,38,-2,-2.0,0,0.0,0.0,0.0,0.0,0.0,0
10000,3,2,46,3,2.6666666666666665,6,1050.0,0.0,0.0,0.105,0.0,1
50000,1,3,37,2,0.3333333333333333,1,39924.333333333336,1608.3333333333333,0.04028437008186285,0.7984866666666667,-5996.8,0
100000,1,1,33,2,1.0,3,41940.0,3066.6666666666665,0.07312004005706542,0.4194,2452.9714285714285,0
190000,1,2,32,0,0.0,0,150359.66666666666,6645.666666666667,0.044198417352151895,0.7913666666666667,-21591.14285714286,1
240000,1,2,33,0,0.0,0,49836.666666666664,1975.6666666666667,0.03964270067988536,0.20765277777777777,-13692.171428571428,0
220000,1,1,33,2,0.3333333333333333,1,186692.16666666666,10690.0,0.05725998389507157,0.8486007575757575,7570.4857142857145,0
500000,1,1,42,0,-0.3333333333333333,0,28904.0,15496.833333333334,0.5361453077699294,0.057808,-1993.942857142857,0
300000,1,2,32,2,0.5,2,16955.333333333332,11937.833333333334,0.7040684930160321,0.05651777777777777,6305.3714285714295,1
500000,1,2,30,0,-1.3333333333333333,0,67161.83333333333,46345.5,0.6900553884637146,0.13432366666666665,37425.91428571429,0
200000,1,2,30,0,-0.8333333333333334,0,11854.166666666666,7239.333333333333,0.610690886595619,0.05927083333333333,1247.057142857143,0
260000,2,2,31,0,0.0,0,2542.1666666666665,826.8333333333334,0.32522617018486955,0.009777564102564102,-380.2,0
160000,3,2,31,0,0.0,0,57975.666666666664,3666.6666666666665,0.06324474278075636,0.36234791666666666,2924.8571428571427,0
340000,1,2,31,0,0.0,0,62533.0,12454.833333333334,0.19917163958326115,0.1839205882352941,-5713.542857142857,0
500000,1,2,32,0,0.0,0,52100.666666666664,1461.6666666666667,0.02805457366324915,0.10420133333333333,-7808.628571428571,0
310000,1,1,32,2,0.8333333333333334,3,253039.16666666666,7310.666666666667,0.028891423994688574,0.816255376344086,-18819.114285714284,0
360000,2,1,30,-1,-1.0,0,5668.166666666667,10754.5,1.8972949132608057,0.01574490740740741,1964.2,0
110000,1,1,36,2,0.3333333333333333,1,38657.833333333336,1605.8333333333333,0.04153948298756618,0.3514348484848485,968.3142857142857,1
390000,1,1,36,-2,-2.0,0,4826.166666666667,4755.333333333333,0.985289039298294,0.012374786324786325,-1439.2857142857142,0
140000,1,2,31,-1,-1.1666666666666667,0,1017.8333333333334,201.16666666666666,0.19760969220694172,0.007270238095238095,-710.4285714285714,0
30000,3,2,32,0,0.0,0,26655.333333333332,956.1666666666666,0.03587127109477094,0.888511111111111,-1767.6571428571428,0
200000,1,2,33,1,-0.3333333333333333,1,180.66666666666666,583.1666666666666,3.224884792626728,0.0009033333333333332,2.9714285714285715,0
110000,1,2,40,0,0.0,0,83036.66666666667,3033.3333333333335,0.036529973646233296,0.7548787878787879,-13512.971428571429,0
20000,1,1,35,2,0.8333333333333334,3,14906.666666666666,5291.666666666667,0.3549826142373185,0.7453333333333333,-2787.6,1
210000,2,1,41,2,2.0,6,90024.5,3700.0,0.041099846708679846,0.42868809523809526,1540.7142857142858,1
380000,2,1,42,-2,-2.0,0,13767.833333333334,14449.5,1.0494988378849506,0.0362311403508772,-1885.2857142857142,0
70000,1,1,42,0,-0.6666666666666666,0,12370.5,501.6666666666667,0.04055292088812244,0.17672142857142858,-6431.5142857142855,0
20000,2,2,32,0,-0.3333333333333333,0,7546.666666666667,2660.1666666666665,0.35248779841434597,0.37733333333333335,-2565.542857142857,0
260000,1,2,32,2,-0.3333333333333333,1,673.0,222.0,0.3297846001485516,0.0025884615384615386,-250.05714285714285,0
200000,1,1,46,0,0.0,0,55386.333333333336,2203.8333333333335,0.039790081217143766,0.2769316666666667,709.6,0
190000,2,2,36,0,0.0,0,120472.16666666667,4767.5,0.039573401361861785,0.6340640350877194,-11085.628571428571,1
50000,2,2,42,0,0.0,0,29746.166666666668,1416.6666666666667,0.047624917356761054,0.5949233333333334,-9412.828571428572,0
20000,2,2,35,0,0.0,0,15533.0,1358.1666666666667,0.08743656047811672,0.77665,-774.0571428571428,0
400000,1,1,49,-2,-2.0,0,22961.333333333332,23241.666666666668,1.0122015838105816,0.05740333333333333,5014.4571428571435,0
280000,2,1,49,0,0.0,0,215023.66666666666,7851.666666666667,0.03651533202133407,0.7679416666666666,-15948.971428571429,0
60000,3,1,38,2,1.3333333333333333,4,28020.833333333332,1933.3333333333333,0.06899587214351141,0.4670138888888889,-1320.7714285714285,1
250000,1,1,47,-2,-2.0,0,0.0,0.0,0.0,0.0,0.0,0
400000,1,2,41,0,-0.8333333333333334,0,5813.5,3095.1666666666665,0.5323949314832865,0.01453375,-1585.6285714285714,0
180000,2,1,46,0,0.0,0,83694.83333333333,4751.166666666667,0.05676762849234323,0.46497129629629624,-7603.628571428571,0
50000,2,1,45,0,-0.6666666666666666,0,20722.0,633.3333333333334,0.03056308461952981,0.41444,-11854.285714285714,0
220000,2,2,39,0,0.0,0,85280.0,3500.0,0.04104119558865778,0.3876363636363636,-4752.342857142857,0
50000,2,1,35,0,-0.8333333333333334,0,2744.5,2023.1666666666667,0.7371265484576147,0.05489,401.2857142857143,0
20000,3,2,61,3,1.0,3,807.0,545.0,0.6752013214949412,0.04035,-302.45714285714286,0
100000,2,1,44,2,0.3333333333333333,1,7307.0,1250.0,0.17106493624980043,0.07307,-2361.6,0
500000,1,1,44,0,0.0,0,51342.5,2252.6666666666665,0.04387513958501052,0.102685,1079.3428571428572,0
120000,2,2,38,2,-0.16666666666666666,2,678.6666666666666,270.6666666666667,0.39872329977903265,0.005655555555555555,271.8857142857143,0
360000,1,1,37,-2,-2.0,0,2977.6666666666665,3086.8333333333335,1.0366037947053226,0.008271296296296296,-283.6000000000001,0
440000,2,1,48,0,0.0,0,22651.333333333332,3000.0,0.1324415601615787,0.05148030303030303,-1002.9142857142857,0
240000,2,2,30,-2,-2.0,0,6018.5,4406.833333333333,0.7321942844483829,0.025077083333333333,-1986.3142857142857,0
200000,1,1,45,-2,-2.0,0,2847.3333333333335,2250.1666666666665,0.7902253438688909,0.014236666666666667,-49.25714285714286,0
50000,2,1,46,-1,-1.1666666666666667,0,1724.3333333333333,1667.6666666666667,0.9670435875132889,0.034486666666666665,-640.1714285714287,0
260000,2,1,44,2,0.3333333333333333,2,58223.166666666664,22516.833333333332,0.3867321234327589,0.2239352564102564,28062.314285714285,1
